
[39.86062069550648, 56.38236750888769, 40.165224235580155, 106.10513434686574, 69.30133940165321, -159.84, 105.74846117425155, 52.69080292578832, -52.06011743293151, 43.00999999999984, 109.38385552973476, 86.49600000000082, 119.98373839572734]
[0.0, 0.21407541520114928, 0.0, 0.060068429553596966, -0.06844358487803708, -233.1, 0.0, 0.0, -0.20013181460051627, 0.022000000000000002, 0.0, 0.0, 0.0]
[0.0, 0.2971537533931684, 0.0, 0.03319102822646234, 0.09064909978613701, -233.1, 0.0, 0.0, -0.20013181460051627, 0.022000000000000002, 0.0, 0.0, 0.0]
[-0.04386434329858115, 0.0, 0.0, 0.05533063095031753, -0.08986620252501923, 333.0, 0.0, 0.0, -0.07342076240841641, 0.0, 0.0, 0.0, 0.0]
[-0.11748787926193768, 0.0, 0.0, 0.11327800828203442, -0.04937519760922561, 333.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.011068545694600071, 0.0, 0.0, 0.06910810077281053, -0.04474827598837433, 432.90000000000003, 0.0, 0.0, -0.07342076240841641, 0.0, 0.04962111389577463, 0.21200000000000002, 0.0]
[20.43774560587559, 14.716084212484162, -4.36375864856932, 64.72051925831919, 44.59106647117077, 366.3, 75.87212654904484, 23.15300184270809, -33.23257229997532, 22.46199999999999, 60.890492359221156, 51.09200000000027, 45.865999225686274]
[-0.22923803484701388, 0.0, 0.0, 0.10509574993380273, -0.11971414859163675, 333.0, 0.0, 0.0, -0.11380098528557396, 0.0, 0.0, 0.0, 0.061860460538417095]
[-0.1291799240150076, 0.0, 0.0, 0.11359206416148938, -0.11656024659917638, 432.90000000000003, 0.0, 0.0, -0.15017735935513662, 0.0, 0.0, 0.0, 0.0]
[0.0, -0.17967864078695783, 0.0, 0.11223001330423679, -0.1224793370998616, -233.1, 0.0, 0.0, 0.0, 0.22, 0.0, 0.0, 0.0]
[0.0, 0.0, 0.0, 0.05416661668597097, 0.08135373283236941, -233.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.0, 0.1688452334685292, 0.0, 0.10633469887502625, -0.12461069868139688, -233.1, 0.0, 0.0, 0.0, 0.0, 0.11117470426035447, 0.21200000000000002, 0.0]
